route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,jp_trip_desc,jp_trip_desc_symbol,jp_office_id
003,01-160,00106-1-01-160-0914,豊洲市場,,1,,00106-1,1,0,,,01
003,01-160,00106-1-01-160-0932,豊洲市場,,1,,00106-1,1,0,,,01
003,01-160,00106-1-01-160-0950,豊洲市場,,1,,00106-1,1,0,,,01
003,01-160,00106-1-01-160-1007,豊洲市場,,1,,00106-1,1,0,,,01
003,01-160,00106-1-01-160-1023,豊洲市場,,1,,00106-1,1,0,,,01
003,01-160,00106-1-01-160-1040,豊洲市場,,1,,00106-1,1,0,,,01
003,01-160,00106-1-01-160-1100,豊洲市場,,1,,00106-1,1,0,,,01
003,01-160,00106-1-01-160-1123,豊洲市場,,1,,00106-1,1,0,,,01
003,01-160,00106-1-01-160-1142,豊洲市場,,1,,00106-1,1,0,,,01
003,01-160,00106-1-01-160-1201,豊洲市場,,1,,00106-1,1,0,,,01
003,01-160,00106-1-01-160-1221,豊洲市場,,1,,00106-1,1,0,,,01
003,01-160,00106-1-01-160-1243,豊洲市場,,1,,00106-1,1,0,,,01
003,01-160,00106-1-01-160-1308,豊洲市場,,1,,00106-1,1,0,,,01
003,01-160,00106-1-01-160-1333,豊洲市場,,1,,00106-1,1,0,,,01
003,01-160,00106-1-01-160-1400,豊洲市場,,1,,00106-1,1,0,,,01
003,01-160,00106-1-01-160-1427,豊洲市場,,1,,00106-1,1,0,,,01
003,01-160,00106-1-01-160-1454,豊洲市場,,1,,00106-1,1,0,,,01
003,01-160,00106-1-01-160-1524,豊洲市場,,1,,00106-1,1,0,,,01
003,01-160,00106-1-01-160-1554,豊洲市場,,1,,00106-1,1,0,,,01
003,01-160,00106-1-01-160-1630,豊洲市場,,1,,00106-1,1,0,,,01
003,01-160,00106-1-01-160-1706,豊洲市場,,1,,00106-1,1,0,,,01
003,01-160,00106-1-01-160-1740,豊洲市場,,1,,00106-1,1,0,,,01
003,01-170,00106-1-01-170-0914,豊洲市場,,1,,00106-1,1,0,,,01
003,01-170,00106-1-01-170-0932,豊洲市場,,1,,00106-1,1,0,,,01
003,01-170,00106-1-01-170-0950,豊洲市場,,1,,00106-1,1,0,,,01
003,01-170,00106-1-01-170-1007,豊洲市場,,1,,00106-1,1,0,,,01
003,01-170,00106-1-01-170-1023,豊洲市場,,1,,00106-1,1,0,,,01
003,01-170,00106-1-01-170-1040,豊洲市場,,1,,00106-1,1,0,,,01
003,01-170,00106-1-01-170-1100,豊洲市場,,1,,00106-1,1,0,,,01
003,01-170,00106-1-01-170-1123,豊洲市場,,1,,00106-1,1,0,,,01
003,01-170,00106-1-01-170-1142,豊洲市場,,1,,00106-1,1,0,,,01
003,01-170,00106-1-01-170-1201,豊洲市場,,1,,00106-1,1,0,,,01
003,01-170,00106-1-01-170-1221,豊洲市場,,1,,00106-1,1,0,,,01
003,01-170,00106-1-01-170-1243,豊洲市場,,1,,00106-1,1,0,,,01
003,01-170,00106-1-01-170-1308,豊洲市場,,1,,00106-1,1,0,,,01
003,01-170,00106-1-01-170-1333,豊洲市場,,1,,00106-1,1,0,,,01
003,01-170,00106-1-01-170-1400,豊洲市場,,1,,00106-1,1,0,,,01
003,01-170,00106-1-01-170-1427,豊洲市場,,1,,00106-1,1,0,,,01
003,01-170,00106-1-01-170-1454,豊洲市場,,1,,00106-1,1,0,,,01
003,01-170,00106-1-01-170-1524,豊洲市場,,1,,00106-1,1,0,,,01
003,01-170,00106-1-01-170-1554,豊洲市場,,1,,00106-1,1,0,,,01
003,01-170,00106-1-01-170-1630,豊洲市場,,1,,00106-1,1,0,,,01
003,01-170,00106-1-01-170-1706,豊洲市場,,1,,00106-1,1,0,,,01
003,01-170,00106-1-01-170-1740,豊洲市場,,1,,00106-1,1,0,,,01
003,01-300,00106-1-01-300-0913,豊洲市場,,1,,00106-1,1,0,,,01
003,01-300,00106-1-01-300-0930,豊洲市場,,1,,00106-1,1,0,,,01
003,01-300,00106-1-01-300-0947,豊洲市場,,1,,00106-1,1,0,,,01
003,01-300,00106-1-01-300-1010,豊洲市場,,1,,00106-1,1,0,,,01
003,01-300,00106-1-01-300-1042,豊洲市場,,1,,00106-1,1,0,,,01
003,01-300,00106-1-01-300-1115,豊洲市場,,1,,00106-1,1,0,,,01
003,01-300,00106-1-01-300-1148,豊洲市場,,1,,00106-1,1,0,,,01
003,01-300,00106-1-01-300-1223,豊洲市場,,1,,00106-1,1,0,,,01
003,01-300,00106-1-01-300-1300,豊洲市場,,1,,00106-1,1,0,,,01
003,01-300,00106-1-01-300-1343,豊洲市場,,1,,00106-1,1,0,,,01
003,01-300,00106-1-01-300-1423,豊洲市場,,1,,00106-1,1,0,,,01
003,01-300,00106-1-01-300-1503,豊洲市場,,1,,00106-1,1,0,,,01
003,01-300,00106-1-01-300-1543,豊洲市場,,1,,00106-1,1,0,,,01
003,01-300,00106-1-01-300-1623,豊洲市場,,1,,00106-1,1,0,,,01
003,01-300,00106-1-01-300-1700,豊洲市場,,1,,00106-1,1,0,,,01
003,01-300,00106-1-01-300-1740,豊洲市場,,1,,00106-1,1,0,,,01
003,01-360,00106-1-01-360-0913,豊洲市場,,1,,00106-1,1,0,,,01
003,01-360,00106-1-01-360-0930,豊洲市場,,1,,00106-1,1,0,,,01
003,01-360,00106-1-01-360-0947,豊洲市場,,1,,00106-1,1,0,,,01
003,01-360,00106-1-01-360-1010,豊洲市場,,1,,00106-1,1,0,,,01
003,01-360,00106-1-01-360-1042,豊洲市場,,1,,00106-1,1,0,,,01
003,01-360,00106-1-01-360-1115,豊洲市場,,1,,00106-1,1,0,,,01
003,01-360,00106-1-01-360-1148,豊洲市場,,1,,00106-1,1,0,,,01
003,01-360,00106-1-01-360-1223,豊洲市場,,1,,00106-1,1,0,,,01
003,01-360,00106-1-01-360-1300,豊洲市場,,1,,00106-1,1,0,,,01
003,01-360,00106-1-01-360-1343,豊洲市場,,1,,00106-1,1,0,,,01
003,01-360,00106-1-01-360-1423,豊洲市場,,1,,00106-1,1,0,,,01
003,01-360,00106-1-01-360-1503,豊洲市場,,1,,00106-1,1,0,,,01
003,01-360,00106-1-01-360-1543,豊洲市場,,1,,00106-1,1,0,,,01
003,01-360,00106-1-01-360-1623,豊洲市場,,1,,00106-1,1,0,,,01
003,01-360,00106-1-01-360-1700,豊洲市場,,1,,00106-1,1,0,,,01
003,01-360,00106-1-01-360-1740,豊洲市場,,1,,00106-1,1,0,,,01
003,01-370,00106-1-01-370-0913,豊洲市場,,1,,00106-1,1,0,,,01
003,01-370,00106-1-01-370-0930,豊洲市場,,1,,00106-1,1,0,,,01
003,01-370,00106-1-01-370-0947,豊洲市場,,1,,00106-1,1,0,,,01
003,01-370,00106-1-01-370-1010,豊洲市場,,1,,00106-1,1,0,,,01
003,01-370,00106-1-01-370-1042,豊洲市場,,1,,00106-1,1,0,,,01
003,01-370,00106-1-01-370-1115,豊洲市場,,1,,00106-1,1,0,,,01
003,01-370,00106-1-01-370-1148,豊洲市場,,1,,00106-1,1,0,,,01
003,01-370,00106-1-01-370-1223,豊洲市場,,1,,00106-1,1,0,,,01
003,01-370,00106-1-01-370-1300,豊洲市場,,1,,00106-1,1,0,,,01
003,01-370,00106-1-01-370-1343,豊洲市場,,1,,00106-1,1,0,,,01
003,01-370,00106-1-01-370-1423,豊洲市場,,1,,00106-1,1,0,,,01
003,01-370,00106-1-01-370-1503,豊洲市場,,1,,00106-1,1,0,,,01
003,01-370,00106-1-01-370-1543,豊洲市場,,1,,00106-1,1,0,,,01
003,01-370,00106-1-01-370-1623,豊洲市場,,1,,00106-1,1,0,,,01
003,01-370,00106-1-01-370-1700,豊洲市場,,1,,00106-1,1,0,,,01
003,01-370,00106-1-01-370-1740,豊洲市場,,1,,00106-1,1,0,,,01
003,01-160,00106-2-01-160-1016,新橋駅前,,0,,00106-2,1,0,,,01
003,01-160,00106-2-01-160-1041,新橋駅前,,0,,00106-2,1,0,,,01
003,01-160,00106-2-01-160-1107,新橋駅前,,0,,00106-2,1,0,,,01
003,01-160,00106-2-01-160-1131,新橋駅前,,0,,00106-2,1,0,,,01
003,01-160,00106-2-01-160-1151,新橋駅前,,0,,00106-2,1,0,,,01
003,01-160,00106-2-01-160-1213,新橋駅前,,0,,00106-2,1,0,,,01
003,01-160,00106-2-01-160-1233,新橋駅前,,0,,00106-2,1,0,,,01
003,01-160,00106-2-01-160-1255,新橋駅前,,0,,00106-2,1,0,,,01
003,01-160,00106-2-01-160-1328,新橋駅前,,0,,00106-2,1,0,,,01
003,01-160,00106-2-01-160-1357,新橋駅前,,0,,00106-2,1,0,,,01
003,01-160,00106-2-01-160-1424,新橋駅前,,0,,00106-2,1,0,,,01
003,01-160,00106-2-01-160-1452,新橋駅前,,0,,00106-2,1,0,,,01
003,01-160,00106-2-01-160-1520,新橋駅前,,0,,00106-2,1,0,,,01
003,01-160,00106-2-01-160-1547,新橋駅前,,0,,00106-2,1,0,,,01
003,01-160,00106-2-01-160-1613,新橋駅前,,0,,00106-2,1,0,,,01
003,01-160,00106-2-01-160-1638,新橋駅前,,0,,00106-2,1,0,,,01
003,01-160,00106-2-01-160-1712,新橋駅前,,0,,00106-2,1,0,,,01
003,01-160,00106-2-01-160-1745,新橋駅前,,0,,00106-2,1,0,,,01
003,01-160,00106-2-01-160-1820,新橋駅前,,0,,00106-2,1,0,,,01
003,01-170,00106-2-01-170-1016,新橋駅前,,0,,00106-2,1,0,,,01
003,01-170,00106-2-01-170-1041,新橋駅前,,0,,00106-2,1,0,,,01
003,01-170,00106-2-01-170-1107,新橋駅前,,0,,00106-2,1,0,,,01
003,01-170,00106-2-01-170-1131,新橋駅前,,0,,00106-2,1,0,,,01
003,01-170,00106-2-01-170-1151,新橋駅前,,0,,00106-2,1,0,,,01
003,01-170,00106-2-01-170-1213,新橋駅前,,0,,00106-2,1,0,,,01
003,01-170,00106-2-01-170-1233,新橋駅前,,0,,00106-2,1,0,,,01
003,01-170,00106-2-01-170-1255,新橋駅前,,0,,00106-2,1,0,,,01
003,01-170,00106-2-01-170-1328,新橋駅前,,0,,00106-2,1,0,,,01
003,01-170,00106-2-01-170-1357,新橋駅前,,0,,00106-2,1,0,,,01
003,01-170,00106-2-01-170-1424,新橋駅前,,0,,00106-2,1,0,,,01
003,01-170,00106-2-01-170-1452,新橋駅前,,0,,00106-2,1,0,,,01
003,01-170,00106-2-01-170-1520,新橋駅前,,0,,00106-2,1,0,,,01
003,01-170,00106-2-01-170-1547,新橋駅前,,0,,00106-2,1,0,,,01
003,01-170,00106-2-01-170-1613,新橋駅前,,0,,00106-2,1,0,,,01
003,01-170,00106-2-01-170-1638,新橋駅前,,0,,00106-2,1,0,,,01
003,01-170,00106-2-01-170-1712,新橋駅前,,0,,00106-2,1,0,,,01
003,01-170,00106-2-01-170-1745,新橋駅前,,0,,00106-2,1,0,,,01
003,01-170,00106-2-01-170-1820,新橋駅前,,0,,00106-2,1,0,,,01
003,01-300,00106-2-01-300-1000,新橋駅前,,0,,00106-2,1,0,,,01
003,01-300,00106-2-01-300-1020,新橋駅前,,0,,00106-2,1,0,,,01
003,01-300,00106-2-01-300-1046,新橋駅前,,0,,00106-2,1,0,,,01
003,01-300,00106-2-01-300-1112,新橋駅前,,0,,00106-2,1,0,,,01
003,01-300,00106-2-01-300-1140,新橋駅前,,0,,00106-2,1,0,,,01
003,01-300,00106-2-01-300-1210,新橋駅前,,0,,00106-2,1,0,,,01
003,01-300,00106-2-01-300-1240,新橋駅前,,0,,00106-2,1,0,,,01
003,01-300,00106-2-01-300-1315,新橋駅前,,0,,00106-2,1,0,,,01
003,01-300,00106-2-01-300-1355,新橋駅前,,0,,00106-2,1,0,,,01
003,01-300,00106-2-01-300-1435,新橋駅前,,0,,00106-2,1,0,,,01
003,01-300,00106-2-01-300-1515,新橋駅前,,0,,00106-2,1,0,,,01
003,01-300,00106-2-01-300-1555,新橋駅前,,0,,00106-2,1,0,,,01
003,01-300,00106-2-01-300-1632,新橋駅前,,0,,00106-2,1,0,,,01
003,01-300,00106-2-01-300-1710,新橋駅前,,0,,00106-2,1,0,,,01
003,01-300,00106-2-01-300-1745,新橋駅前,,0,,00106-2,1,0,,,01
003,01-300,00106-2-01-300-1820,新橋駅前,,0,,00106-2,1,0,,,01
003,01-360,00106-2-01-360-1000,新橋駅前,,0,,00106-2,1,0,,,01
003,01-360,00106-2-01-360-1020,新橋駅前,,0,,00106-2,1,0,,,01
003,01-360,00106-2-01-360-1046,新橋駅前,,0,,00106-2,1,0,,,01
003,01-360,00106-2-01-360-1112,新橋駅前,,0,,00106-2,1,0,,,01
003,01-360,00106-2-01-360-1140,新橋駅前,,0,,00106-2,1,0,,,01
003,01-360,00106-2-01-360-1210,新橋駅前,,0,,00106-2,1,0,,,01
003,01-360,00106-2-01-360-1240,新橋駅前,,0,,00106-2,1,0,,,01
003,01-360,00106-2-01-360-1315,新橋駅前,,0,,00106-2,1,0,,,01
003,01-360,00106-2-01-360-1355,新橋駅前,,0,,00106-2,1,0,,,01
003,01-360,00106-2-01-360-1435,新橋駅前,,0,,00106-2,1,0,,,01
003,01-360,00106-2-01-360-1515,新橋駅前,,0,,00106-2,1,0,,,01
003,01-360,00106-2-01-360-1555,新橋駅前,,0,,00106-2,1,0,,,01
003,01-360,00106-2-01-360-1632,新橋駅前,,0,,00106-2,1,0,,,01
003,01-360,00106-2-01-360-1710,新橋駅前,,0,,00106-2,1,0,,,01
003,01-360,00106-2-01-360-1745,新橋駅前,,0,,00106-2,1,0,,,01
003,01-360,00106-2-01-360-1820,新橋駅前,,0,,00106-2,1,0,,,01
003,01-370,00106-2-01-370-1000,新橋駅前,,0,,00106-2,1,0,,,01
003,01-370,00106-2-01-370-1020,新橋駅前,,0,,00106-2,1,0,,,01
003,01-370,00106-2-01-370-1046,新橋駅前,,0,,00106-2,1,0,,,01
003,01-370,00106-2-01-370-1112,新橋駅前,,0,,00106-2,1,0,,,01
003,01-370,00106-2-01-370-1140,新橋駅前,,0,,00106-2,1,0,,,01
003,01-370,00106-2-01-370-1210,新橋駅前,,0,,00106-2,1,0,,,01
003,01-370,00106-2-01-370-1240,新橋駅前,,0,,00106-2,1,0,,,01
003,01-370,00106-2-01-370-1315,新橋駅前,,0,,00106-2,1,0,,,01
003,01-370,00106-2-01-370-1355,新橋駅前,,0,,00106-2,1,0,,,01
003,01-370,00106-2-01-370-1435,新橋駅前,,0,,00106-2,1,0,,,01
003,01-370,00106-2-01-370-1515,新橋駅前,,0,,00106-2,1,0,,,01
003,01-370,00106-2-01-370-1555,新橋駅前,,0,,00106-2,1,0,,,01
003,01-370,00106-2-01-370-1632,新橋駅前,,0,,00106-2,1,0,,,01
003,01-370,00106-2-01-370-1710,新橋駅前,,0,,00106-2,1,0,,,01
003,01-370,00106-2-01-370-1745,新橋駅前,,0,,00106-2,1,0,,,01
003,01-370,00106-2-01-370-1820,新橋駅前,,0,,00106-2,1,0,,,01
003,01-160,00107-1-01-160-0518,豊洲市場,,1,,00107-1,1,0,,,01
003,01-160,00107-1-01-160-0533,豊洲市場,,1,,00107-1,1,0,,,01
003,01-160,00107-1-01-160-0550,豊洲市場,,1,,00107-1,1,0,,,01
003,01-160,00107-1-01-160-0607,豊洲市場,,1,,00107-1,1,0,,,01
003,01-160,00107-1-01-160-0620,豊洲市場,,1,,00107-1,1,0,,,01
003,01-160,00107-1-01-160-0630,豊洲市場,,1,,00107-1,1,0,,,01
003,01-160,00107-1-01-160-0640,豊洲市場,,1,,00107-1,1,0,,,01
003,01-160,00107-1-01-160-0650,豊洲市場,,1,,00107-1,1,0,,,01
003,01-160,00107-1-01-160-0700,豊洲市場,,1,,00107-1,1,0,,,01
003,01-160,00107-1-01-160-0711,豊洲市場,,1,,00107-1,1,0,,,01
003,01-160,00107-1-01-160-0722,豊洲市場,,1,,00107-1,1,0,,,01
003,01-160,00107-1-01-160-0733,豊洲市場,,1,,00107-1,1,0,,,01
003,01-160,00107-1-01-160-0744,豊洲市場,,1,,00107-1,1,0,,,01
003,01-160,00107-1-01-160-0755,豊洲市場,,1,,00107-1,1,0,,,01
003,01-160,00107-1-01-160-0806,豊洲市場,,1,,00107-1,1,0,,,01
003,01-160,00107-1-01-160-0816,豊洲市場,,1,,00107-1,1,0,,,01
003,01-160,00107-1-01-160-0826,豊洲市場,,1,,00107-1,1,0,,,01
003,01-160,00107-1-01-160-0837,豊洲市場,,1,,00107-1,1,0,,,01
003,01-160,00107-1-01-160-0848,豊洲市場,,1,,00107-1,1,0,,,01
003,01-160,00107-1-01-160-0859,豊洲市場,,1,,00107-1,1,0,,,01
003,01-170,00107-1-01-170-0518,豊洲市場,,1,,00107-1,1,0,,,01
003,01-170,00107-1-01-170-0533,豊洲市場,,1,,00107-1,1,0,,,01
003,01-170,00107-1-01-170-0550,豊洲市場,,1,,00107-1,1,0,,,01
003,01-170,00107-1-01-170-0607,豊洲市場,,1,,00107-1,1,0,,,01
003,01-170,00107-1-01-170-0620,豊洲市場,,1,,00107-1,1,0,,,01
003,01-170,00107-1-01-170-0630,豊洲市場,,1,,00107-1,1,0,,,01
003,01-170,00107-1-01-170-0640,豊洲市場,,1,,00107-1,1,0,,,01
003,01-170,00107-1-01-170-0650,豊洲市場,,1,,00107-1,1,0,,,01
003,01-170,00107-1-01-170-0700,豊洲市場,,1,,00107-1,1,0,,,01
003,01-170,00107-1-01-170-0711,豊洲市場,,1,,00107-1,1,0,,,01
003,01-170,00107-1-01-170-0722,豊洲市場,,1,,00107-1,1,0,,,01
003,01-170,00107-1-01-170-0733,豊洲市場,,1,,00107-1,1,0,,,01
003,01-170,00107-1-01-170-0744,豊洲市場,,1,,00107-1,1,0,,,01
003,01-170,00107-1-01-170-0755,豊洲市場,,1,,00107-1,1,0,,,01
003,01-170,00107-1-01-170-0806,豊洲市場,,1,,00107-1,1,0,,,01
003,01-170,00107-1-01-170-0816,豊洲市場,,1,,00107-1,1,0,,,01
003,01-170,00107-1-01-170-0826,豊洲市場,,1,,00107-1,1,0,,,01
003,01-170,00107-1-01-170-0837,豊洲市場,,1,,00107-1,1,0,,,01
003,01-170,00107-1-01-170-0848,豊洲市場,,1,,00107-1,1,0,,,01
003,01-170,00107-1-01-170-0859,豊洲市場,,1,,00107-1,1,0,,,01
003,01-300,00107-1-01-300-0518,豊洲市場,,1,,00107-1,1,0,,,01
003,01-300,00107-1-01-300-0533,豊洲市場,,1,,00107-1,1,0,,,01
003,01-300,00107-1-01-300-0550,豊洲市場,,1,,00107-1,1,0,,,01
003,01-300,00107-1-01-300-0607,豊洲市場,,1,,00107-1,1,0,,,01
003,01-300,00107-1-01-300-0621,豊洲市場,,1,,00107-1,1,0,,,01
003,01-300,00107-1-01-300-0630,豊洲市場,,1,,00107-1,1,0,,,01
003,01-300,00107-1-01-300-0639,豊洲市場,,1,,00107-1,1,0,,,01
003,01-300,00107-1-01-300-0648,豊洲市場,,1,,00107-1,1,0,,,01
003,01-300,00107-1-01-300-0657,豊洲市場,,1,,00107-1,1,0,,,01
003,01-300,00107-1-01-300-0706,豊洲市場,,1,,00107-1,1,0,,,01
003,01-300,00107-1-01-300-0716,豊洲市場,,1,,00107-1,1,0,,,01
003,01-300,00107-1-01-300-0727,豊洲市場,,1,,00107-1,1,0,,,01
003,01-300,00107-1-01-300-0738,豊洲市場,,1,,00107-1,1,0,,,01
003,01-300,00107-1-01-300-0748,豊洲市場,,1,,00107-1,1,0,,,01
003,01-300,00107-1-01-300-0759,豊洲市場,,1,,00107-1,1,0,,,01
003,01-300,00107-1-01-300-0810,豊洲市場,,1,,00107-1,1,0,,,01
003,01-300,00107-1-01-300-0821,豊洲市場,,1,,00107-1,1,0,,,01
003,01-300,00107-1-01-300-0833,豊洲市場,,1,,00107-1,1,0,,,01
003,01-300,00107-1-01-300-0845,豊洲市場,,1,,00107-1,1,0,,,01
003,01-300,00107-1-01-300-0857,豊洲市場,,1,,00107-1,1,0,,,01
003,01-360,00107-1-01-360-0518,豊洲市場,,1,,00107-1,1,0,,,01
003,01-360,00107-1-01-360-0533,豊洲市場,,1,,00107-1,1,0,,,01
003,01-360,00107-1-01-360-0550,豊洲市場,,1,,00107-1,1,0,,,01
003,01-360,00107-1-01-360-0607,豊洲市場,,1,,00107-1,1,0,,,01
003,01-360,00107-1-01-360-0621,豊洲市場,,1,,00107-1,1,0,,,01
003,01-360,00107-1-01-360-0630,豊洲市場,,1,,00107-1,1,0,,,01
003,01-360,00107-1-01-360-0639,豊洲市場,,1,,00107-1,1,0,,,01
003,01-360,00107-1-01-360-0648,豊洲市場,,1,,00107-1,1,0,,,01
003,01-360,00107-1-01-360-0657,豊洲市場,,1,,00107-1,1,0,,,01
003,01-360,00107-1-01-360-0706,豊洲市場,,1,,00107-1,1,0,,,01
003,01-360,00107-1-01-360-0716,豊洲市場,,1,,00107-1,1,0,,,01
003,01-360,00107-1-01-360-0727,豊洲市場,,1,,00107-1,1,0,,,01
003,01-360,00107-1-01-360-0738,豊洲市場,,1,,00107-1,1,0,,,01
003,01-360,00107-1-01-360-0748,豊洲市場,,1,,00107-1,1,0,,,01
003,01-360,00107-1-01-360-0759,豊洲市場,,1,,00107-1,1,0,,,01
003,01-360,00107-1-01-360-0810,豊洲市場,,1,,00107-1,1,0,,,01
003,01-360,00107-1-01-360-0821,豊洲市場,,1,,00107-1,1,0,,,01
003,01-360,00107-1-01-360-0833,豊洲市場,,1,,00107-1,1,0,,,01
003,01-360,00107-1-01-360-0845,豊洲市場,,1,,00107-1,1,0,,,01
003,01-360,00107-1-01-360-0857,豊洲市場,,1,,00107-1,1,0,,,01
003,01-370,00107-1-01-370-0518,豊洲市場,,1,,00107-1,1,0,,,01
003,01-370,00107-1-01-370-0533,豊洲市場,,1,,00107-1,1,0,,,01
003,01-370,00107-1-01-370-0550,豊洲市場,,1,,00107-1,1,0,,,01
003,01-370,00107-1-01-370-0607,豊洲市場,,1,,00107-1,1,0,,,01
003,01-370,00107-1-01-370-0621,豊洲市場,,1,,00107-1,1,0,,,01
003,01-370,00107-1-01-370-0630,豊洲市場,,1,,00107-1,1,0,,,01
003,01-370,00107-1-01-370-0639,豊洲市場,,1,,00107-1,1,0,,,01
003,01-370,00107-1-01-370-0648,豊洲市場,,1,,00107-1,1,0,,,01
003,01-370,00107-1-01-370-0657,豊洲市場,,1,,00107-1,1,0,,,01
003,01-370,00107-1-01-370-0706,豊洲市場,,1,,00107-1,1,0,,,01
003,01-370,00107-1-01-370-0716,豊洲市場,,1,,00107-1,1,0,,,01
003,01-370,00107-1-01-370-0727,豊洲市場,,1,,00107-1,1,0,,,01
003,01-370,00107-1-01-370-0738,豊洲市場,,1,,00107-1,1,0,,,01
003,01-370,00107-1-01-370-0748,豊洲市場,,1,,00107-1,1,0,,,01
003,01-370,00107-1-01-370-0759,豊洲市場,,1,,00107-1,1,0,,,01
003,01-370,00107-1-01-370-0810,豊洲市場,,1,,00107-1,1,0,,,01
003,01-370,00107-1-01-370-0821,豊洲市場,,1,,00107-1,1,0,,,01
003,01-370,00107-1-01-370-0833,豊洲市場,,1,,00107-1,1,0,,,01
003,01-370,00107-1-01-370-0845,豊洲市場,,1,,00107-1,1,0,,,01
003,01-370,00107-1-01-370-0857,豊洲市場,,1,,00107-1,1,0,,,01
003,01-160,00107-2-01-160-0620,新橋駅前,,0,,00107-2,1,0,,,01
003,01-160,00107-2-01-160-0639,新橋駅前,,0,,00107-2,1,0,,,01
003,01-160,00107-2-01-160-0653,新橋駅前,,0,,00107-2,1,0,,,01
003,01-160,00107-2-01-160-0704,新橋駅前,,0,,00107-2,1,0,,,01
003,01-160,00107-2-01-160-0720,新橋駅前,,0,,00107-2,1,0,,,01
003,01-160,00107-2-01-160-0732,新橋駅前,,0,,00107-2,1,0,,,01
003,01-160,00107-2-01-160-0742,新橋駅前,,0,,00107-2,1,0,,,01
003,01-160,00107-2-01-160-0754,新橋駅前,,0,,00107-2,1,0,,,01
003,01-160,00107-2-01-160-0800,新橋駅前,,0,,00107-2,1,0,,,01
003,01-160,00107-2-01-160-0811,新橋駅前,,0,,00107-2,1,0,,,01
003,01-160,00107-2-01-160-0822,新橋駅前,,0,,00107-2,1,0,,,01
003,01-160,00107-2-01-160-0834,新橋駅前,,0,,00107-2,1,0,,,01
003,01-160,00107-2-01-160-0850,新橋駅前,,0,,00107-2,1,0,,,01
003,01-160,00107-2-01-160-0902,新橋駅前,,0,,00107-2,1,0,,,01
003,01-160,00107-2-01-160-0919,新橋駅前,,0,,00107-2,1,0,,,01
003,01-160,00107-2-01-160-0932,新橋駅前,,0,,00107-2,1,0,,,01
003,01-160,00107-2-01-160-0951,新橋駅前,,0,,00107-2,1,0,,,01
003,01-170,00107-2-01-170-0620,新橋駅前,,0,,00107-2,1,0,,,01
003,01-170,00107-2-01-170-0639,新橋駅前,,0,,00107-2,1,0,,,01
003,01-170,00107-2-01-170-0653,新橋駅前,,0,,00107-2,1,0,,,01
003,01-170,00107-2-01-170-0704,新橋駅前,,0,,00107-2,1,0,,,01
003,01-170,00107-2-01-170-0720,新橋駅前,,0,,00107-2,1,0,,,01
003,01-170,00107-2-01-170-0732,新橋駅前,,0,,00107-2,1,0,,,01
003,01-170,00107-2-01-170-0742,新橋駅前,,0,,00107-2,1,0,,,01
003,01-170,00107-2-01-170-0754,新橋駅前,,0,,00107-2,1,0,,,01
003,01-170,00107-2-01-170-0800,新橋駅前,,0,,00107-2,1,0,,,01
003,01-170,00107-2-01-170-0811,新橋駅前,,0,,00107-2,1,0,,,01
003,01-170,00107-2-01-170-0822,新橋駅前,,0,,00107-2,1,0,,,01
003,01-170,00107-2-01-170-0834,新橋駅前,,0,,00107-2,1,0,,,01
003,01-170,00107-2-01-170-0850,新橋駅前,,0,,00107-2,1,0,,,01
003,01-170,00107-2-01-170-0902,新橋駅前,,0,,00107-2,1,0,,,01
003,01-170,00107-2-01-170-0919,新橋駅前,,0,,00107-2,1,0,,,01
003,01-170,00107-2-01-170-0932,新橋駅前,,0,,00107-2,1,0,,,01
003,01-170,00107-2-01-170-0951,新橋駅前,,0,,00107-2,1,0,,,01
003,01-300,00107-2-01-300-0620,新橋駅前,,0,,00107-2,1,0,,,01
003,01-300,00107-2-01-300-0641,新橋駅前,,0,,00107-2,1,0,,,01
003,01-300,00107-2-01-300-0657,新橋駅前,,0,,00107-2,1,0,,,01
003,01-300,00107-2-01-300-0708,新橋駅前,,0,,00107-2,1,0,,,01
003,01-300,00107-2-01-300-0718,新橋駅前,,0,,00107-2,1,0,,,01
003,01-300,00107-2-01-300-0728,新橋駅前,,0,,00107-2,1,0,,,01
003,01-300,00107-2-01-300-0738,新橋駅前,,0,,00107-2,1,0,,,01
003,01-300,00107-2-01-300-0748,新橋駅前,,0,,00107-2,1,0,,,01
003,01-300,00107-2-01-300-0758,新橋駅前,,0,,00107-2,1,0,,,01
003,01-300,00107-2-01-300-0808,新橋駅前,,0,,00107-2,1,0,,,01
003,01-300,00107-2-01-300-0819,新橋駅前,,0,,00107-2,1,0,,,01
003,01-300,00107-2-01-300-0834,新橋駅前,,0,,00107-2,1,0,,,01
003,01-300,00107-2-01-300-0851,新橋駅前,,0,,00107-2,1,0,,,01
003,01-300,00107-2-01-300-0908,新橋駅前,,0,,00107-2,1,0,,,01
003,01-300,00107-2-01-300-0925,新橋駅前,,0,,00107-2,1,0,,,01
003,01-300,00107-2-01-300-0942,新橋駅前,,0,,00107-2,1,0,,,01
003,01-360,00107-2-01-360-0620,新橋駅前,,0,,00107-2,1,0,,,01
003,01-360,00107-2-01-360-0641,新橋駅前,,0,,00107-2,1,0,,,01
003,01-360,00107-2-01-360-0657,新橋駅前,,0,,00107-2,1,0,,,01
